investment_id;user_id;basket_name;investment_amount
1284;1235;MooseBit explosion;20000.0
1285;1236;Food world 7;15000.0
1286;1236;Global electric utilities;20000.0
1287;1236;Real estate Europe;18000.0
1288;1236;Well traded stocks;13320.0
1289;1237;German fintech;20000.0
1290;1237;Australian Health 3;15000.0
1291;1237;World Software companies I;30000.0
1292;1237;WTF II;10000.0
1293;1237;Renewable energy world ALL;20000.0
1294;1238;Healtcare Europe top valuers;4500.0
1295;1238;Australian Health;3000.0
1296;1238;Biotech  EBITDA>0;2000.0
1297;1238;Software, Global , small mcap;3000.0
1298;1238;Tech online services World;2410.0
1299;1238;Renewable energy world ALL;1000.0
1300;1239;BIG INDEX Global;12000.0
1301;1239;Great World software;8000.0
1302;1239;Renewable energy world ALL;7000.0
1303;1239;Global healthcare;6000.0
1304;1239;Nordic technology vikings;4000.0
1305;1239;Swedish tech;3840.0
1306;1240;Growth Rockets;8000.0
1307;1240;Techs going upward;7000.0
1308;1240;Blockchain and crypto;6000.0
1309;1240;Norweigan super stars;5000.0
1310;1240;Air related companies world;3650.0
1311;1241;Techs going upward;3000.0
1312;1241;Global healthcare I;2000.0
1313;1241;Nordic Green Energy;1500.0
1314;1241;Blockchain and crypto;1380.0
1315;1242;Nordic technology vikings;15000.0
1316;1242;Techs going upward;10000.0
1317;1242;BIG INDEX Global;8000.0
1318;1242;Energy well performance;7000.0
1319;1242;Swedish mobile tech smallcap;6000.0
1320;1242;Blockchain and crypto;5000.0
1321;1242;Air related companies world;4000.0
1322;1242;Software for gaming;3630.0
1323;1243;Software in Sweden;8168.0
1324;1243;Nordic Fashion;4084.0
1325;1243;Swedish fintech;4084.0
1326;1243;Nordic Construction Companies;4084.0
1327;1243;Renewable energy world ALL;4084.0
1328;1243;Blockchain and crypto;4084.0
1329;1243;US airlines;4084.0
1330;1243;Restaurants  Bars;4084.0
1331;1243;Showbizz companies;4084.0
1332;1244;Global utilities;8828.0
1333;1244;Food world 7;8828.0
1334;1244;Real estate Europe;13242.0
1335;1244;Healthcare southern Europé;8828.0
1336;1244;Nordic medical equipment;4414.0
1337;1245;Techs going upward;15000.0
1338;1245;European airlines;10000.0
1339;1245;Restaurants  Bars;7000.0
1340;1245;Showbizz companies;5960.0
1341;1246;Global healthcare;20000.0
1342;1246;Well traded stocks;15000.0
1343;1246;Real estate Europe;10000.0
1344;1246;Global utilities;8000.0
1345;1246;Nordic medical equipment;5000.0
1346;1246;Swedish Top Mix;2930.0
1347;1247;Software Americas, small mcap;9132.0
1348;1247;Biotech  EBITDA>0;6088.0
1349;1247;World Software companies I;6088.0
1350;1247;Healtcare Global valuers;6088.0
1351;1247;WTF II;3044.0
1352;1248;Techs seeking value upgrade;6067.5
1353;1248;Super software;6067.5
1354;1248;Swedish fintech;6067.5
1355;1248;Software for gaming;6067.5
1356;1249;Growth Rockets;15000.0
1357;1249;Techs going upward;12000.0
1358;1249;Software in Sweden;8000.0
1359;1249;Swedish tech;7000.0
1360;1249;Blockchain and crypto;6000.0
1361;1249;Renewable energy world ALL;5000.0
1362;1249;Nordic Green Energy;4000.0
1363;1249;Swedish fintech;3000.0
1364;1249;German fintech;3000.0
1365;1249;Super software;3380.0
1366;1250;Global utilities;20000.0
1367;1250;Real estate Europe;25000.0
1368;1250;Food world 7;15000.0
1369;1250;Well traded stocks;18530.0
1370;1251;World Software companies I;5000.0
1371;1251;BIG INDEX Global;4500.0
1372;1251;Global healthcare I;3140.0
1373;1252;Global electric utilities;15000.0
1374;1252;Basic materials World;10000.0
1375;1252;Real estate Europe;8000.0
1376;1252;Food world 7;7000.0
1377;1252;Financial World  nu funds;7000.0
1378;1252;Global utilities;6000.0
1379;1252;Global healthcare I;3930.0
1380;1253;Global utilities;30000.0
1381;1253;Real estate Europe;25000.0
1382;1253;Healthcare southern Europé;20000.0
1383;1253;Food world 7;15000.0
1384;1253;Well traded stocks;10000.0
1385;1254;Global utilities;45605.0
1386;1254;Real estate Europe;39090.0
1387;1254;Food world 7;26060.0
1388;1254;Well traded stocks;13030.0
1389;1254;Cross over well performing;6515.0
1390;1254;Global healthcare I;6515.0
1391;1254;Danish beer;3257.0
1392;1254;Food producents Finland;3258.0
1393;1255;Global utilities;15000.0
1394;1255;Food world 7;10000.0
1395;1255;Real estate Europe;8000.0
1396;1255;Biotech UK;6830.0
1397;1256;WTF…;6000.0
1398;1256;Consumers in Europe;8000.0
1399;1256;Air related companies world;7000.0
1400;1256;Blockchain and crypto;7000.0
1401;1256;Casino fun;6000.0
1402;1256;Showbizz companies;8040.0
1403;1257;Global utilities;25000.0
1404;1257;Real estate Europe;20000.0
1405;1257;Well traded with profit margin;15000.0
1406;1257;Well traded stocks;10000.0
1407;1257;Cross over well performing;8560.0
1408;1257;Nordic medical equipment;5000.0
1409;1257;Swedish positive EBITDA;5000.0
1410;1258;Healthcare Facilities;10000.0
1411;1258;Real estate Europe;15000.0
1412;1258;Food world 5;12000.0
1413;1258;Restaurants  Bars;8000.0
1414;1258;Well traded stocks;10690.0
1415;1259;Swedish tech;8016.0
1416;1259;Software in Sweden;5344.0
1417;1259;Nordic technology vikings;5344.0
1418;1259;Swedish mobile tech smallcap;2672.0
1419;1259;Techs going upward;2672.0
1420;1259;Swedish fintech;2672.0
1421;1260;Techs going upward;6000.0
1422;1260;Swedish tech;3000.0
1423;1261;Energy well performance;20000.0
1424;1261;Tech online services World;25000.0
1425;1261;Software Americas, small mcap;15000.0
1426;1261;WTF II;10000.0
1427;1261;Renewable energy world ALL;5140.0
1428;1262;Swedish tech;8000.0
1429;1262;Healthcare Northern Europe;7000.0
1430;1262;Swedish fintech;5000.0
1431;1262;Nordic Fashion;4000.0
1432;1262;Restaurants  Bars;3850.0
1433;1263;Global utilities;25000.0
1434;1263;World Software companies I;30000.0
1435;1263;Biotech UK;10480.0
1436;1263;French Energy;10000.0
1437;1264;Global utilities;35000.0
1438;1264;Global healthcare I;25000.0
1439;1264;Finnish tech;15000.0
1440;1264;Real estate Europe;13530.0
1441;1265;Australia tech index;15000.0
1442;1265;Global healthcare I;10000.0
1443;1265;Renewable energy world ALL;12000.0
1444;1265;Super software;18000.0
1445;1265;Swedish Top Mix;7050.0
1446;1265;Well traded stocks;10000.0
1447;1266;Swedish tech;4000.0
1448;1266;Biotech UK;3500.0
1449;1266;Software in Sweden;3000.0
1450;1266;UK fintech;3100.0
1451;1267;Swedish tech;15000.0
1452;1267;Food world 7;8000.0
1453;1267;Global utilities;7000.0
1454;1267;Pharmaceuticals EU;5000.0
1455;1267;Real estate Europe;4840.0
1456;1268;Swedish tech;15000.0
1457;1268;Nordic Green Energy;8000.0
1458;1268;Consumer Global INDEX;7000.0
1459;1268;Basic materials World;6000.0
1460;1269;Growth Rockets;5000.0
1461;1269;Swedish tech;6500.0
1462;1269;Blockchain and crypto;4740.0
1463;1270;Growth Rockets;5000.0
1464;1270;Swedish fintech;4000.0
1465;1270;Techs going upward;5000.0
1466;1270;Software in Sweden;5180.0
1467;1271;Techs going upward;10000.0
1468;1271;Growth Rockets;8000.0
1469;1271;Blockchain and crypto;7000.0
1470;1271;US airlines;6000.0
1471;1271;Restaurants  Bars;5840.0
1472;1271;Casino fun;4000.0
1473;1272;German fintech;15482.5
1474;1272;Swedish fintech;15482.5
1475;1272;UK fintech;15482.5
1476;1272;Swedish positive EBITDA;15482.5
1477;1273;Growth Rockets;20000.0
1478;1273;Techs going upward;15000.0
1479;1273;Australian Health;10000.0
1480;1273;World Software companies I;8000.0
1481;1273;Nordic technology vikings;8930.0
1482;1274;Techs seeking value upgrade;15000.0
1483;1274;Swedish fintech;10000.0
1484;1274;Super software III;12000.0
1485;1274;Software in Sweden;8000.0
1486;1274;World Software companies I;10000.0
1487;1274;Growth Rockets;10060.0
1488;1274;Swedish tech;10000.0
1489;1275;Techs going upward;20000.0
1490;1275;Software in Sweden;15000.0
1491;1275;Software for gaming;10000.0
1492;1275;Nordic technology vikings;8000.0
1493;1275;Swedish tech;5000.0
1494;1275;Swedish fintech;3930.0
1495;1276;Great World software;5000.0
1496;1276;Nordic technology vikings;3000.0
1497;1276;Renewable energy world ALL;3000.0
1498;1276;Global healthcare;2890.0
1499;1277;Most traded stocks;17000.0
1500;1277;Software Americas, small comp;15000.0
1501;1277;Techs going upward;12000.0
1502;1277;WTF II;10000.0
1503;1277;Energy well performance;9000.0
1504;1277;WTF…;8180.0
1505;1277;Swedish weaked valued;8000.0
1506;1277;Global index great valuers;5000.0
1507;1277;Blockchain and crypto;5000.0
1508;1278;Well traded stocks;15000.0
1509;1278;Global utilities;12000.0
1510;1278;Real estate Europe;10000.0
1511;1278;Global healthcare;8000.0
1512;1278;Food world 7;5000.0
1513;1278;Well performed companies;4000.0
1514;1278;Sustainable electric equipment;2930.0
1515;1279;Nordic technology vikings;10000.0
1516;1279;Super software III;9000.0
1517;1279;Swedish tech;8000.0
1518;1279;Software in Sweden;7000.0
1519;1279;Swedish fintech;5000.0
1520;1279;Techs going upward;4000.0
1521;1279;Techs seeking value upgrade;2000.0
1522;1279;Swedish positive EBITDA;940.0
1523;1280;Growth Rockets;20000.0
1524;1280;Techs going upward;25000.0
1525;1280;Software, Global , small mcap;15000.0
1526;1280;Nordic technology vikings;12000.0
1527;1280;Blockchain and crypto;9360.0
1528;1281;Swedish tech;15000.0
1529;1281;Global electric utilities;10000.0
1530;1281;Healthcare Northern Europe;9040.0
1531;1281;Food world 7;8000.0
1532;1281;Real estate Europe;7000.0
1533;1281;Basic materials World;5000.0
1534;1282;Swedish mobile tech smallcap;10000.0
1535;1282;World Software companies;15000.0
1536;1282;Renewable energy world ALL;7000.0
1537;1282;Financial World  nu funds;5790.0
1538;1282;Biotech UK;5000.0
1539;1283;Healthcare Northern Europe;8500.0
1540;1283;Nordic High quality sprits;5000.0
1541;1283;Food world 7;4500.0
1542;1283;Real estate Europe;4000.0
1543;1283;Global utilities;3350.0
1544;1283;Nordic medical equipment;2500.0
1545;1284;Healtcare Europe top valuers;10000.0
1546;1284;Technology stars of value;12000.0
1547;1284;MooseBit explosion;8000.0
1548;1284;Software, Global , small mcap;5000.0
1549;1284;Australian Health;8420.0
1550;1285;Healthcare Facilities;15000.0
1551;1285;Food producents Sweden;10000.0
1552;1285;Real estate Europe;12000.0
1553;1285;Sustainable electric equipment;8000.0
1554;1285;Restaurants  Bars;5000.0
1555;1285;Sea food UK;3370.0
1556;1286;Global utilities;10000.0
1557;1286;Food world 7;8000.0
1558;1286;Pharmaceuticals EU;7000.0
1559;1286;Well traded stocks;6500.0
1560;1286;Real estate Europe;5000.0
1561;1286;Food producents Sweden;4500.0
1562;1286;Nordic healthcare Facilities;3040.0
1563;1287;Swedish Top Mix;25000.0
1564;1287;Global utilities;30000.0
1565;1287;Food world 7;20000.0
1566;1287;Swedish tech;12160.0
1567;1288;Swedish mobile tech smallcap;5000.0
1568;1288;Nordic Fashion;4500.0
1569;1288;Restaurants  Bars;4000.0
1570;1288;Software in Sweden;3500.0
1571;1288;Showbizz companies;3000.0
1572;1288;Nordic Advanced Medical Equip;4500.0
1573;1289;Techs going upward;25000.0
1574;1289;Swedish tech;15000.0
1575;1289;Solar energy;10000.0
1576;1289;Renewable energy world ALL;10000.0
1577;1289;Sustainable electric equipment;8000.0
1578;1289;Nordic Construction Companies;7000.0
1579;1289;Air related companies world;5000.0
1580;1290;Global utilities;27789.0
1581;1290;Well traded stocks;27789.0
1582;1290;Real estate Europe;27789.0
1583;1290;Food world 7;9263.0
1584;1291;Global utilities;15000.0
1585;1291;Pharmaceuticals EU;12500.0
1586;1291;Real estate Europe;11000.0
1587;1291;Financial World  nu funds;8000.0
1588;1291;Food world 7;7890.0
1589;1292;Growth Rockets;6500.0
1590;1292;Super software;5000.0
1591;1292;Blockchain and crypto;4740.0
1592;1293;Global utilities;35000.0
1593;1293;Real estate Europe;25000.0
1594;1293;Food world 7;15000.0
1595;1293;Financial World  nu funds;11580.0
1596;1293;French steel;10000.0
1597;1294;Swedish fintech;8227.5
1598;1294;Nordic Fashion;8227.5
1599;1294;Swedish mobile tech smallcap;8227.5
1600;1295;Global utilities;15831.0
1601;1295;Real estate Europe;13192.5
1602;1295;Well traded stocks;10554.0
1603;1295;European fishing;7915.5
1604;1295;Food producents Finland;5277.0
1605;1296;Technology stars of value;20000.0
1606;1296;Australian Health;25000.0
1607;1296;BIG INDEX Global;15000.0
1608;1296;Nordic technology vikings;12050.0
1609;1297;Financial companies Europé;11084.0
1610;1297;Healthcare Northern Europe;11084.0
1611;1297;Real estate Europe;11084.0
1612;1297;Well traded stocks;11084.0
1613;1297;Renewable energy world ALL;11084.0
1614;1298;Growth Rockets;4000.0
1615;1298;Swedish tech;3000.0
1616;1298;Techs going upward;5000.0
1617;1298;Blockchain and crypto;7520.0
1618;1299;Techs going upward;7000.0
1619;1299;Software Americas, small mcap;6500.0
1620;1299;Swedish tech;5000.0
1621;1299;Renewable energy world ALL;4000.0
1622;1299;Global healthcare I;3000.0
1623;1299;Consumer Global INDEX;2000.0
1624;1299;Basic materials World;1000.0
1625;1299;Real estate Europe;1150.0
1626;1300;Global utilities;15000.0
1627;1300;Food world 7;12000.0
1628;1300;Pharmaceuticals EU;10000.0
1629;1300;Real estate Europe;8000.0
1630;1300;Nordic healthcare Facilities;5000.0
1631;1300;Well traded stocks;3870.0
1632;1301;Swedish fintech;20000.0
1633;1301;Technology stars of value;15000.0
1634;1301;Growth Rockets;18000.0
1635;1301;Blockchain and crypto;12000.0
1636;1301;Software Americas, small mcap;14180.0
1637;1301;Investment Banking;10000.0
1638;1302;Global utilities;45000.0
1639;1302;Global healthcare;35000.0
1640;1302;Real estate Europe;20000.0
1641;1302;Financial World  nu funds;16580.0
1642;1303;Super software;4535.0
1643;1303;Swedish tech;3628.0
1644;1303;Techs going upward;3628.0
1645;1303;Software in Sweden;2721.0
1646;1303;Technology stars of value;3628.0
1647;1304;Global utilities;48920.0
1648;1304;Real estate Europe;36690.0
1649;1304;Global healthcare;24460.0
1650;1304;Financial World  nu funds;12230.0
1651;1305;Australian Health;10808.0
1652;1305;BIG INDEX Global;13510.0
1653;1305;Growth Rockets;5404.0
1654;1305;Techs going upward;16212.0
1655;1306;Swedish tech;9102.5
1656;1306;Nordic technology vikings;9102.5
1657;1306;Super software;9102.5
1658;1306;Technology stars of value;9102.5
1659;1307;Showbizz companies;3500.0
1660;1307;Software for gaming;3000.0
1661;1307;Nordic Fashion;2500.0
1662;1307;Restaurants  Bars;1760.0
1663;1308;Nordic technology vikings;12000.0
1664;1308;Global index great valuers;10000.0
1665;1308;Energy well performance;8000.0
1666;1308;IT Services EUu;7000.0
1667;1308;Blockchain and crypto;6630.0
1668;1309;Global healthcare I;10000.0
1669;1309;Global utilities;8000.0
1670;1309;Well traded with profit margin;7500.0
1671;1309;Renewable energy world ALL;6000.0
1672;1309;Real estate Europe;4000.0
1673;1309;Pharmaceuticals EU;2460.0
1674;1310;Swedish tech;6000.0
1675;1310;Swedish fintech;5000.0
1676;1310;Growth Rockets;5000.0
1677;1310;Software in Sweden;4000.0
1678;1310;Nordic technology vikings;4270.0
1679;1311;Global index great valuers;36192.0
1680;1311;Swedish Top Mix;18096.0
1681;1311;Software, Global , small mcap;13572.0
1682;1311;Techs going upward;9048.0
1683;1311;Strong value growth Europe;9048.0
1684;1311;Renewable energy world ALL;4524.0
1685;1312;Global healthcare;8355.0
1686;1312;Real estate Europe;5570.0
1687;1312;Food world 7;5570.0
1688;1312;Pers Choice Europé;2785.0
1689;1312;Nordic Advanced Medical Equip;2785.0
1690;1312;Sustainable electric equipment;2785.0
1691;1313;European fishing;2500.0
1692;1313;Spanish Wine;3000.0
1693;1313;Nordic High quality sprits;2000.0
1694;1313;Food producents Finland;4000.0
1695;1313;Real estate Europe;4410.0
1696;1314;Pers Superblend my best choice;15000.0
1697;1314;Growth Rockets;12000.0
1698;1314;Techs going upward;10000.0
1699;1314;Nordic technology vikings;8000.0
1700;1314;Swedish tech;5000.0
1701;1314;Financial stars;3630.0
1702;1314;Biotech  EBITDA>0;2000.0
1703;1314;Oceania valuecreators;1500.0
1704;1314;MooseBit explosion;1000.0
1705;1314;Renewable energy world ALL;500.0
1706;1315;Swedish tech;15000.0
1707;1315;Energy well performance;12000.0
1708;1315;Blockchain and crypto;10000.0
1709;1315;German fintech;8000.0
1710;1315;Most traded stocks;7000.0
1711;1315;Swedish fintech;6380.0
1712;1315;Nordic Green Energy;6000.0
1713;1315;US airlines;2000.0
1714;1316;Super software;7000.0
1715;1316;Techs going upward;6000.0
1716;1316;Technology stars of value;5000.0
1717;1316;Swedish tech;3000.0
1718;1316;Renewable energy world ALL;2000.0
1719;1316;Global electric utilities;1000.0
1720;1316;Swedish positive EBITDA;720.0
1721;1316;Swedish fintech;1000.0
1722;1317;Healthcare Northern Europe;15000.0
1723;1317;Nordic Fashion;8000.0
1724;1317;Nordic High quality sprits;7000.0
1725;1317;Software in Sweden;7960.0
1726;1318;Global utilities;20000.0
1727;1318;Real estate Europe;15000.0
1728;1318;Food world 7;10000.0
1729;1318;Basic materials World;10000.0
1730;1318;Finnish tech;8000.0
1731;1318;Nordic Construction Companies;5000.0
1732;1319;Techs going upward;5000.0
1733;1319;Swedish tech;4000.0
1734;1319;Nordic Green Energy;3000.0
1735;1319;Swedish mobile tech smallcap;2500.0
1736;1319;Software in Sweden;2310.0
1737;1320;Swedish tech;3500.0
1738;1320;World Software companies I;4000.0
1739;1320;European fishing;2000.0
1740;1320;Global healthcare I;3000.0
1741;1320;Renewable energy world;4220.0
1742;1321;Swedish fintech;10000.0
1743;1321;Swedish mobile tech smallcap;8000.0
1744;1321;Techs seeking value upgrade;7000.0
1745;1321;Software in Sweden;6000.0
1746;1321;Swedish tech;4000.0
1747;1321;Nordic technology vikings;3790.0
1748;1321;Techs going upward;4000.0
1749;1323;Techs seeking value upgrade;3000.0
1750;1323;Swedish weaked valued;4500.0
1751;1323;Software in Sweden;3000.0
1752;1323;Underdogs Europe;5000.0
1753;1323;Blockchain and crypto;2390.0
1754;1324;Global utilities;45000.0
1755;1324;Pharmaceuticals EU;30000.0
1756;1324;Real estate Europe;20000.0
1757;1324;Food world 7;7130.0
1758;1325;Tech online services World;15000.0
1759;1325;Growth Rockets;10000.0
1760;1325;Blockchain and crypto;8000.0
1761;1325;Consumer Global INDEX;7000.0
1762;1325;World Software companies;9840.0
1763;1326;Energy well performance;25000.0
1764;1326;Renewable energy world ALL;15000.0
1765;1326;Basic materials World;10000.0
1766;1326;Irish coal;8000.0
1767;1326;Chilean metal;6680.0
1768;1326;Solar energy;5000.0
1769;1327;Swedish tech;3500.0
1770;1327;Growth Rockets;4000.0
1771;1327;BIG INDEX Global;5490.0
1772;1328;Global utilities;33588.0
1773;1328;Food world 7;22392.0
1774;1328;Real estate Europe;22392.0
1775;1328;Danish beer;11196.0
1776;1328;Food producents Finland;11196.0
1777;1328;Well traded stocks;11196.0
1778;1329;Global utilities;38463.0
1779;1329;Food world 7;25642.0
1780;1329;Real estate Europe;25642.0
1781;1329;Pharmaceuticals EU;12821.0
1782;1329;Nordic Advanced Medical Equip;12821.0
1783;1329;Swedish paper positive EBITDA;12821.0
1784;1330;Swedish mobile tech smallcap;5000.0
1785;1330;Showbizz companies;4000.0
1786;1330;Nordic Fashion;3500.0
1787;1330;Software for gaming;4610.0
1788;1331;Global utilities;50000.0
1789;1331;Well traded stocks;30000.0
1790;1331;Well performed companies;20000.0
1791;1331;Basic materials World;7290.0
1792;1332;Nordic technology vikings;20000.0
1793;1332;Techs going upward;15000.0
1794;1332;Swedish weaked valued;10000.0
1795;1332;European airlines;8000.0
1796;1332;WTF II;8380.0
1797;1332;Blockchain and crypto;5000.0
1798;1333;Australian Health;2000.0
1799;1333;Oceania valuecreators;2500.0
1800;1333;Software Australian small comp;2000.0
1801;1333;Strayan beer mate;1000.0
1802;1333;Swedish tech;1260.0
1803;1333;biotech Sweden;2000.0
1804;1334;Techs going upward;7808.0
1805;1334;Swedish tech;5856.0
1806;1334;Software in Sweden;3904.0
1807;1334;Swedish fintech;1952.0
1808;1335;Global utilities;25000.0
1809;1335;Food world 7;15000.0
1810;1335;Well traded stocks;10000.0
1811;1335;Real estate Europe;12890.0
1812;1335;Healthcare southern Europé;15000.0
1813;1336;Global utilities;22000.0
1814;1336;Real estate Europe;18000.0
1815;1336;Food world 7;15000.0
1816;1336;Global healthcare;11320.0
1817;1337;Tech online services World;25000.0
1818;1337;Energy well performance;20000.0
1819;1337;Global index great valuers;15000.0
1820;1337;WTF II;10000.0
1821;1337;Biotech  EBITDA>0;8000.0
1822;1337;Financial stars;7000.0
1823;1337;Blockchain and crypto;5000.0
1824;1337;Solar energy;3000.0
1825;1337;WTF…;2610.0
1826;1338;Global utilities;25000.0
1827;1338;Real estate Europe;20000.0
1828;1338;Food world 7;15000.0
1829;1338;Well traded stocks;14570.0
1830;1339;Swedish fintech;3000.0
1831;1339;Software in Sweden;4000.0
1832;1339;Nordic Fashion;2570.0
1833;1339;Biotech UK;3000.0
1834;1339;Showbizz companies;4000.0
1835;1340;Techs going upward;20000.0
1836;1340;Energy well performance;25000.0
1837;1340;Tech online services World;15000.0
1838;1340;Blockchain and crypto;5000.0
1839;1340;Global healthcare;10000.0
1840;1340;Financial World  nu funds;12390.0
1841;1341;Global utilities;25000.0
1842;1341;Well traded stocks;20000.0
1843;1341;Healthcare Facilities;15000.0
1844;1341;Food world 7;18340.0
1845;1342;Nordic Fashion;5000.0
1846;1342;Restaurants  Bars;4000.0
1847;1342;Showbizz companies;3500.0
1848;1342;Hotels Scandinavia;3000.0
1849;1342;Software for gaming;3000.0
1850;1342;Blockchain and crypto;2500.0
1851;1342;Luxury cars;2000.0
1852;1342;Computer Hardware;1500.0
1853;1342;Rubber and Tires;1350.0
1854;1342;Worst investment;2500.0
1855;1343;Showbizz companies;10000.0
1856;1343;Restaurants  Bars;8000.0
1857;1343;Fashion mix;7000.0
1858;1343;Consumers in Europe;5000.0
1859;1343;Healthcare Facilities;4000.0
1860;1343;Spanish Wine;3000.0
1861;1343;Rubber and Tires;2830.0
1862;1343;Danish beer;2000.0
1863;1344;Techs going upward;8000.0
1864;1344;Swedish mobile tech smallcap;7000.0
1865;1344;Software in Sweden;5000.0
1866;1344;Nordic technology vikings;4270.0
1867;1345;Swedish tech;12000.0
1868;1345;Energy well performance;10000.0
1869;1345;Blockchain and crypto;8000.0
1870;1345;Techs going upward;6410.0
1871;1346;Nordic technology vikings;20000.0
1872;1346;Global utilities;10000.0
1873;1346;Nordic Advanced Medical Equip;8000.0
1874;1346;Sustainable electric equipment;6000.0
1875;1346;Nordic Construction Companies;2930.0
1876;1347;Techs going upward;7000.0
1877;1347;World Software companies;6500.0
1878;1347;Growth Rockets;5000.0
1879;1347;Swedish tech;3000.0
1880;1347;Finnish tech;2500.0
1881;1347;Computer Hardware;2000.0
1882;1347;Solar energy;1650.0
1883;1347;Chilean metal;1000.0
1884;1348;Global healthcare;2500.0
1885;1348;Biotech UK;3000.0
1886;1348;Australian Health;2500.0
1887;1348;Healthcare Northern Europe;3500.0
1888;1348;Nordic healthcare Facilities;2000.0
1889;1348;Healthcare Facilities;3220.0
1890;1349;Global utilities;10000.0
1891;1349;Food world 5;8000.0
1892;1349;Real estate Europe;7000.0
1893;1349;Healthcare southern Europé;5010.0
1894;1349;Sustainable electric equipment;5000.0
1895;1350;Growth Rockets;4000.0
1896;1350;Super software III;3500.0
1897;1350;Global healthcare;2000.0
1898;1350;Renewable energy world ALL;2500.0
1899;1350;Nordic technology vikings;4240.0
1900;1351;Swedish Top Mix;20000.0
1901;1351;Swedish tech;15000.0
1902;1351;High profits with growth;18000.0
1903;1351;MooseBit underdog;10000.0
1904;1351;Well traded stocks;16180.0
1905;1351;Real estate Europe;10000.0
1906;1352;Techs seeking value upgrade;4500.0
1907;1352;Software for gaming;3000.0
1908;1352;Blockchain and crypto;5500.0
1909;1352;Norweigan super stars;2000.0
1910;1352;Swedish fintech;2890.0
1911;1353;BIG INDEX Global;8000.0
1912;1353;Swedish tech;6000.0
1913;1353;Renewable energy world ALL;4000.0
1914;1353;Global healthcare I;3270.0
1915;1354;Restaurants  Bars;11074.0
1916;1354;Healthcare Facilities;11074.0
1917;1354;Showbizz companies;11074.0
1918;1354;German Broadcasting;11074.0
1919;1355;Global utilities;25000.0
1920;1355;Healthcare Northern Europe;20000.0
1921;1355;Financial World  nu funds;15000.0
1922;1355;Real estate Europe;10000.0
1923;1355;Basic materials World;8000.0
1924;1355;Danish beer;6620.0
1925;1356;Biotech  MCAP >30 m and < 80 m;3000.0
1926;1356;Super software III;4000.0
1927;1357;Techs going upward;10000.0
1928;1357;Blockchain and crypto;8000.0
1929;1357;Software for gaming;6000.0
1930;1357;Energy well performance;4000.0
1931;1357;Nordic Fashion;3000.0
1932;1357;Restaurants  Bars;1430.0
1933;1358;Global healthcare I;15000.0
1934;1358;Real estate Europe;10000.0
1935;1358;Renewable energy world ALL;8000.0
1936;1358;Global utilities;5000.0
1937;1358;Financial companies Europé;4000.0
1938;1358;Food world 7;3000.0
1939;1358;Well traded stocks;2000.0
1940;1359;Australian Health;10810.0
1941;1359;Swedish fintech;5000.0
1942;1359;Techs going upward;7000.0
1943;1359;WTF II;9620.0
1944;1360;Blockchain and crypto;15000.0
1945;1360;Software for gaming;10000.0
1946;1360;Techs going upward;8000.0
1947;1360;Energy well performance;9840.0
1948;1361;Real estate Europe;15000.0
1949;1361;Global utilities;10000.0
1950;1361;Food world 7;5000.0
1951;1361;Healthcare southern Europé;3000.0
1952;1361;Swedish paper positive EBITDA;2000.0
1953;1361;Nordic Beers;1000.0
1954;1361;Hotels Scandinavia;960.0
1955;1362;Swedish tech;5000.0
1956;1362;Nordic Fashion;6000.0
1957;1362;Software in Sweden;4000.0
1958;1362;Restaurants  Bars;3520.0
1959;1362;Healthcare Northern Europe;8000.0
1960;1363;Healthcare Facilities;10000.0
1961;1363;Showbizz companies;7000.0
1962;1363;Restaurants  Bars;6000.0
1963;1363;Rubber and Tires;5000.0
1964;1363;Fashion mix;4000.0
1965;1363;Hotels Scandinavia;3000.0
1966;1363;Nordic Fashion;1580.0
1967;1364;Nordic Construction Companies;8000.0
1968;1365;Growth Rockets;12000.0
1969;1365;Software Americas, small mcap;8000.0
1970;1366;WTF II;10000.0
1971;1366;Techs going upward;8000.0
1972;1366;Growth Rockets;7000.0
1973;1366;Blockchain and crypto;6000.0
1974;1366;Nordic Green Energy;5000.0
1975;1366;Air related companies world;3000.0
1976;1366;Casino fun;2940.0
1977;1367;Healthcare Facilities;15000.0
1978;1367;Real estate Europe;10000.0
1979;1367;Global utilities;8000.0
1980;1367;Food world 7;6000.0
1981;1367;Nordic medical equipment;5000.0
1982;1367;Cross over well performing;8770.0
1983;1368;Energy well performance;25000.0
1984;1368;Basic materials World;20000.0
1985;1368;WTF II;15000.0
1986;1368;Swedish paper positive EBITDA;10000.0
1987;1368;Air related companies world;19680.0
1988;1369;Techs going upward;15000.0
1989;1369;Growth Rockets;10000.0
1990;1369;Swedish tech;8000.0
1991;1369;Software in Sweden;7000.0
1992;1369;Nordic technology vikings;5000.0
1993;1369;Swedish fintech;4840.0
1994;1370;Biotech  MCAP >30 m and < 80 m;5000.0
1995;1370;Software in Sweden;7000.0
1996;1370;Swedish fintech;6000.0
1997;1370;Sustainable electric equipment;6270.0
1998;1371;Global utilities;30000.0
1999;1371;Financial World  nu funds;45000.0
2000;1371;Food world 7;25000.0
2001;1371;Well traded stocks;30470.0
2002;1371;Real estate Europe;25000.0
2003;1372;Global utilities;20000.0
2004;1372;Pharmaceuticals EU;15000.0
2005;1372;Well traded stocks;10000.0
2006;1372;Real estate Europe;10000.0
2007;1372;Food world 7;5000.0
