investment_id;user_id;basket_name;investment_amount
1336;1253;Food Sweden;25000.0
1337;1253;Food Sweden 2;25000.0
1338;1253;Danish beer;20000.0
1339;1253;Food world 5;15000.0
1340;1253;Food world 6;15000.0
1341;1254;Global utilities;39090.0
1342;1254;Food Sweden;26060.0
1343;1254;Danish beer;26060.0
1344;1254;Basic materials World;39090.0
1345;1255;Global utilities;11949.0
1346;1255;Food Sweden;7966.0
1347;1255;Basic materials World;7966.0
1348;1255;Real estate Europe;11949.0
1349;1256;Well traded with profit margin;14112.0
1350;1256;MooseBit explosion;9408.0
1351;1256;Energy well performance;7056.0
1352;1256;WTF II;4704.0
1353;1256;Renewable energy world;4704.0
1354;1256;BIG INDEX Global;4704.0
1355;1256;Pers Superblend my best choice;2352.0
1356;1257;Global utilities;22140.0
1357;1257;Basic materials World;13284.0
1358;1257;Financial World  nu funds;17712.0
1359;1257;Renewable energy world ALL;13284.0
1360;1257;Australia tech index;22140.0
1361;1258;Restaurants  Bars;5569.0
1362;1258;Pers Choice Europé;11138.0
1363;1258;Consumer loans;8353.5
1364;1258;Fashion mix;5569.0
1365;1258;Aussi Fin extra;11138.0
1366;1258;Renewable energy world;14596.5
1367;1259;Renewable energy world;8016.0
1368;1259;Basic materials World;5344.0
1369;1259;Swedish climbers;5344.0
1370;1259;Global utilities;8016.0
1371;1260;Technology stars of value;5043.0
1372;1260;Global healthcare;3362.0
1373;1260;Renewable energy world ALL;3362.0
1374;1260;Most traded stocks;2521.5
1375;1260;Biotech UK;2521.5
1376;1261;Energy well performance;22542.0
1377;1261;Growth Rockets;15028.0
1378;1261;Most traded stocks;15028.0
1379;1261;Swedish climbers;7514.0
1380;1261;WTF…;7514.0
1381;1261;Australia tech index;7514.0
1382;1262;Software Americas, small comp;8355.0
1383;1262;Pers Superblend my best choice;8355.0
1384;1262;Techs seeking value upgrade;5570.0
1385;1262;Swedish fintech;5570.0
1386;1263;Global utilities;27144.0
1387;1263;Basic materials World;18096.0
1388;1263;Food world 5;13572.0
1389;1263;Well traded stocks;13572.0
1390;1263;Austria blended companies;9048.0
1391;1263;Consumer Global INDEX;9048.0
1392;1264;Basic materials World;17706.0
1393;1264;Financial World  nu funds;13279.5
1394;1264;Global utilities;13279.5
1395;1264;Austria blended companies;8853.0
1396;1264;Consumer Global INDEX;8853.0
1397;1264;Global electric utilities;8853.0
1398;1264;Tech online services World;8853.0
1399;1264;Renewable energy world ALL;8853.0
1400;1265;Global utilities;10000.0
1401;1265;Australia tech index;12000.0
1402;1265;Swedish climbers;10000.0
1403;1265;Renewable energy world ALL;10000.0
1404;1265;BIG INDEX Global;10000.0
1405;1265;Basic materials World;10000.0
1406;1265;Global healthcare;10050.0
1407;1266;Technology stars of value;5635.0
1408;1266;Swedish fintech;3220.0
1409;1266;Software Americas, small comp;4830.0
1410;1266;Blockchain and crypto;2415.0
1411;1267;Global utilities;14952.0
1412;1267;Basic materials World;9968.0
1413;1267;Swedish Top Mix;4984.0
1414;1267;Austria blended companies;9968.0
1415;1267;Food Sweden;9968.0
1416;1268;Global utilities;7282.0
1417;1268;Basic materials World;5461.5
1418;1268;Well traded stocks;3641.0
1419;1268;Renewable energy world;7282.0
1420;1268;Austria blended companies;5461.5
1421;1268;Food world 7;7282.0
1422;1269;Growth Rockets;4872.0
1423;1269;Pers Superblend my best choice;3248.0
1424;1269;Swedish fintech;2436.0
1425;1269;Software Americas, small comp;2436.0
1426;1269;Energy well performance;3248.0
1427;1270;Growth Rockets;4795.0
1428;1270;Pers Superblend my best choice;2877.0
1429;1270;Swedish fintech;1918.0
1430;1270;Software, Global , small mcap;3836.0
1431;1271;MooseBit explosion;12252.0
1432;1271;WTF II;8168.0
1433;1271;Energy well performance;6126.0
1434;1271;Blockchain and crypto;4084.0
1435;1271;Swedish fintech;4084.0
1436;1271;German fintech;2042.0
1437;1271;Renewable energy world;4084.0
1438;1272;Energy well performance;12386.0
1439;1272;Growth Rockets;9289.5
1440;1272;Most traded stocks;9289.5
1441;1272;Renewable energy world ALL;6193.0
1442;1272;Swedish climbers;6193.0
1443;1272;Swedish mobile tech smallcap;6193.0
1444;1272;Techs going upward;6193.0
1445;1272;WTF II;6193.0
1446;1273;Technology stars of value;15482.5
1447;1273;Growth Rockets;12386.0
1448;1273;Finnish tech;9289.5
1449;1273;BIG INDEX Global;7741.25
1450;1273;Australia tech index;6193.0
1451;1273;Swedish fintech;4644.75
1452;1273;German fintech;3096.5
1453;1273;Blockchain and crypto;3096.5
1454;1274;Technology stars of value;26148.0
1455;1274;BIG INDEX Global;17432.0
1456;1274;Growth Rockets;17432.0
1457;1274;Australia tech index;8716.0
1458;1274;Super software;8716.0
1459;1274;Finnish tech;8716.0
1460;1275;Growth Rockets;18579.0
1461;1275;Most traded stocks;12386.0
1462;1275;Swedish climbers;9289.5
1463;1275;Finnish tech;6193.0
1464;1275;Technology stars of value;6193.0
1465;1275;Nordic technology vikings;6193.0
1466;1275;Super software;3096.5
1467;1276;Techs seeking value upgrade;4472.5
1468;1276;Super software;3578.0
1469;1276;Software Americas, small comp;2683.5
1470;1276;Nordic technology vikings;2683.5
1471;1276;BIG INDEX Global;4472.5
1472;1277;Energy well performance;22295.0
1473;1277;Tech online services World;17836.0
1474;1277;Growth Rockets;13377.0
1475;1277;Most traded stocks;13377.0
1476;1277;Finnish tech;8918.0
1477;1277;Super software;6243.0
1478;1277;Australian Health;6243.0
1479;1277;Blockchain and crypto;891.0
1480;1278;Global utilities;17679.0
1481;1278;Basic materials World;11786.0
1482;1278;Food world 6;8839.5
1483;1278;Well traded stocks;8839.5
1484;1278;Austria blended companies;2946.5
1485;1278;Real estate Europe;8839.5
1486;1279;Most traded stocks;13782.0
1487;1279;Swedish climbers;9188.0
1488;1279;Finnish tech;9188.0
1489;1279;Growth Rockets;13782.0
1490;1280;Growth Rockets;24408.0
1491;1280;BIG INDEX Global;16272.0
1492;1280;Tech online services World;12204.0
1493;1280;Australia tech index;8136.0
1494;1280;Swedish fintech;8136.0
1495;1280;German fintech;8136.0
1496;1280;Blockchain and crypto;4068.0
1497;1281;Global utilities;16212.0
1498;1281;Basic materials World;10808.0
1499;1281;Well traded stocks;8106.0
1500;1281;Renewable energy world ALL;18914.0
1501;1282;Global utilities;12837.0
1502;1282;Basic materials World;8558.0
1503;1282;Well traded stocks;6418.5
1504;1282;Austria blended companies;4279.0
1505;1282;Food world 5;4279.0
1506;1282;Consumer Global INDEX;6418.5
1507;1283;Global utilities;8355.0
1508;1283;Food world 5;5570.0
1509;1283;Real estate Europe;6962.5
1510;1283;Basic materials World;6962.5
1511;1284;Technology stars of value;13026.0
1512;1284;Super software;8684.0
1513;1284;Growth Rockets;6513.0
1514;1284;Healtcare Global valuers;4342.0
1515;1284;Biotech  EBITDA>0;4342.0
1516;1284;German fintech;3473.6
1517;1284;Swedish fintech;3039.4
1518;1285;Restaurants  Bars;11074.0
1519;1285;German Broadcasting;11074.0
1520;1285;Showbizz companies;11074.0
1521;1285;Hotels Germany;11074.0
1522;1285;Fashion mix;11074.0
1523;1286;Global utilities;14112.0
1524;1286;Basic materials World;9408.0
1525;1286;Food world 5;7056.0
1526;1286;Real estate Europe;9408.0
1527;1286;Australian Health 2;7056.0
1528;1287;Global utilities;26148.0
1529;1287;Basic materials World;17432.0
1530;1287;Austria blended companies;13074.0
1531;1287;Consumer Global INDEX;8716.0
1532;1287;Well traded stocks;8716.0
1533;1287;Real estate Europe;4358.0
1534;1287;Food world 6;8716.0
1535;1288;Swedish mibile tech adjusted;8000.0
1536;1288;Nordic Fashion;5000.0
1537;1288;Swedish fintech;6520.0
1538;1288;Swedish  Biotech;7000.0
1539;1289;Global utilities;27144.0
1540;1289;Basic materials World;18096.0
1541;1289;Well traded stocks;13572.0
1542;1289;Austria blended companies;9048.0
1543;1289;Consumer Global INDEX;9048.0
1544;1289;Real estate Europe;9048.0
1545;1289;Food world 5;4524.0
1546;1290;Well traded stocks;27789.0
1547;1290;Basic materials World;18526.0
1548;1290;Austria blended companies;13894.5
1549;1290;Global utilities;9263.0
1550;1290;Consumer Global INDEX;9263.0
1551;1290;Austria business;4631.5
1552;1290;Food world 5;9263.0
1553;1291;Global utilities;13600.0
1554;1291;Basic materials World;8000.0
1555;1291;Food world 5;7000.0
1556;1291;Consumer Global INDEX;6790.0
1557;1291;Austria blended companies;6000.0
1558;1291;Real estate Europe;6000.0
1559;1291;Danish beer;4000.0
1560;1291;Financial World  nu funds;3000.0
1561;1292;Technology stars of value;6496.0
1562;1292;Growth Rockets;4060.0
1563;1292;BIG INDEX Global;5684.0
1564;1293;Global utilities;23316.0
1565;1293;Basic materials World;23316.0
1566;1293;Financial World  nu funds;23316.0
1567;1293;Food world 5;23316.0
1568;1293;Real estate Europe;23316.0
1569;1294;Technology stars of value;9873.0
1570;1294;Growth Rockets;6582.0
1571;1294;Super software;4936.5
1572;1294;Healtcare Global valuers;4936.5
1573;1294;Renewable energy world;6582.0
1574;1295;Global utilities;15831.0
1575;1295;Basic materials World;10554.0
1576;1295;Food world 7;7915.5
1577;1295;Real estate Europe;7915.5
1578;1295;Danish beer;5277.0
1579;1295;Food world 5;5277.0
1580;1296;Growth Rockets;21615.0
1581;1296;Most traded stocks;14410.0
1582;1296;Super software III;14410.0
1583;1296;Swedish climbers;7205.0
1584;1296;BIG INDEX Global;14410.0
1585;1297;MooseBit explosion;13855.0
1586;1297;Energy well performance;8313.0
1587;1297;WTF II;5542.0
1588;1297;Bullish polish;11084.0
1589;1297;Blockchain and crypto;5542.0
1590;1297;Why? Dont get it;11084.0
1591;1298;Swedish mibile tech adjusted;4880.0
1592;1298;Pers Superblend my best choice;4880.0
1593;1298;Aussi Fin extra ny;4880.0
1594;1298;Growth Rockets;4880.0
1595;1299;Technology stars of value;8895.0
1596;1299;Global healthcare;5930.0
1597;1299;Renewable energy world ALL;4447.5
1598;1299;BIG INDEX Global;4447.5
1599;1299;Australia tech index;5930.0
1600;1300;Global utilities;16161.0
1601;1300;Well traded stocks;10774.0
1602;1300;Basic materials World;8080.0
1603;1300;Austria blended companies;8000.0
1604;1300;Healthcare Northern Europe;10855.0
1605;1301;Technology stars of value;22295.0
1606;1301;Growth Rockets;17836.0
1607;1301;BIG INDEX Global;13377.0
1608;1301;Australia tech index;8918.0
1609;1301;Renewable energy world ALL;8918.0
1610;1301;Growth Rockets;8918.0
1611;1301;Energy well performance;8918.0
1612;1302;Global utilities;23316.0
1613;1302;Basic materials World;23316.0
1614;1302;Financial World  nu funds;23316.0
1615;1302;Austria blended companies;23316.0
1616;1302;Renewable energy world ALL;23316.0
1617;1303;Technology stars of value;6349.0
1618;1303;Growth Rockets;4535.0
1619;1303;Renewable energy world;3628.0
1620;1303;Australian Health;3628.0
1621;1304;Global utilities;36690.0
1622;1304;Basic materials World;24460.0
1623;1304;Financial World  nu funds;24460.0
1624;1304;Consumer Global INDEX;36690.0
1625;1305;Growth Rockets;10808.0
1626;1305;Most traded stocks;8106.0
1627;1305;Swedish climbers;8106.0
1628;1305;Finnish tech;5404.0
1629;1305;Nordic technology vikings;5404.0
1630;1305;Super software III;5404.0
1631;1305;Techs going upward;5404.0
1632;1306;Australia tech index;7282.0
1633;1306;BIG INDEX Global;7282.0
1634;1306;Global healthcare;5461.5
1635;1306;Renewable energy world ALL;5461.5
1636;1306;Financial World  nu funds;3641.0
1637;1306;Basic materials World;3641.0
1638;1306;Consumer Global INDEX;3641.0
1639;1306;Global utilities;4000.0
1640;1307;Swedish fintech;3228.0
1641;1307;Swedish mibile tech adjusted;3228.0
1642;1308;Energy well performance;17589.0
1643;1308;Most traded stocks;11726.0
1644;1308;Blockchain and crypto;7000.0
1645;1308;Pers Superblend my best choice;10000.0
1646;1308;Swedish mobile tech smallcap;12315.0
1647;1309;Global healthcare;11388.0
1648;1309;World Software companies;9490.0
1649;1309;Global utilities;7592.0
1650;1309;Australian Health;5694.0
1651;1309;Basic materials World;3796.0
1652;1310;Renewable energy world;7281.0
1653;1310;Swedish climbers;7281.0
1654;1310;Swedish mibile tech adjusted;4854.0
1655;1310;Basic materials World;4854.0
1656;1311;Global index great valuers;20000.0
1657;1311;Technology stars of value;25000.0
1658;1311;Renewable energy world ALL;15000.0
1659;1311;Financial World  nu funds;10480.0
1660;1311;Basic materials World;20000.0
1661;1312;Global utilities;6962.5
1662;1312;Well traded stocks;5570.0
1663;1312;Australian Health;4177.5
1664;1312;Food producents Sweden;2785.0
1665;1312;Healthcare Northern Europe;2785.0
1666;1312;Renewable energy world ALL;5570.0
1667;1313;Global utilities;4773.0
1668;1313;Food Sweden;3182.0
1669;1313;Renewable energy world;3182.0
1670;1313;Basic materials World;2386.5
1671;1313;Basic materials World;2386.5
1672;1314;Growth Rockets;14657.5
1673;1314;Swedish mobile tech smallcap;11726.0
1674;1314;Australia tech index;8794.5
1675;1314;Most traded stocks;8794.5
1676;1314;BIG INDEX Global;14657.5
1677;1315;Energy well performance;23233.0
1678;1315;Renewable energy world;16695.0
1679;1315;Blockchain and crypto;6638.0
1680;1315;Finnish smartphones;6638.0
1681;1315;Swedish fintech;6638.0
1682;1315;German fintech;6638.0
1683;1316;Technology stars of value;8000.0
1684;1316;Renewable energy world ALL;4000.0
1685;1316;Swedish climbers;3000.0
1686;1316;Global healthcare;6720.0
1687;1316;Australia tech index;5000.0
1688;1317;Technology stars of value;11388.0
1689;1317;Swedish fintech;7592.0
1690;1317;Swedish mobile tech smallcap;7592.0
1691;1317;Healthcare Northern Europe;11388.0
1692;1318;Global utilities;18785.0
1693;1318;Basic materials World;15028.0
1694;1318;Renewable energy world ALL;15028.0
1695;1318;Austria blended companies;11271.0
1696;1318;Australian Health;7514.0
1697;1318;BIG INDEX Global;7514.0
1698;1319;Renewable energy world;4202.5
1699;1319;Swedish mibile tech adjusted;3362.0
1700;1319;Finnish tech;3362.0
1701;1319;Oceania valuecreators;2941.75
1702;1319;Energy well performance;2941.75
1703;1320;World Software companies I;6688.0
1704;1320;Pers Superblend my best choice;5016.0
1705;1320;Software Americas, small comp;5016.0
1706;1321;MooseBit explosion;12000.0
1707;1321;Energy well performance;10000.0
1708;1321;Australia tech index;8000.0
1709;1321;Swedish mobile tech smallcap;7790.0
1710;1321;Growth Rockets;5000.0
1711;1322;Global utilities;24408.0
1712;1322;Basic materials World;16272.0
1713;1322;Food world 5;16272.0
1714;1322;Renewable energy world ALL;24408.0
1715;1323;Growth Rockets;5367.0
1716;1323;Pers Superblend my best choice;3578.0
1717;1323;Swedish climbers;3578.0
1718;1323;Renewable energy world ALL;2767.0
1719;1323;Swedish mibile tech adjusted;2600.0
1720;1324;Global utilities;25532.5
1721;1324;Food world 5;20426.0
1722;1324;Basic materials World;20426.0
1723;1324;Real estate Europe;20426.0
1724;1324;Danish beer;15319.5
1725;1325;Energy well performance;14952.0
1726;1325;Blockchain and crypto;9968.0
1727;1325;Renewable energy world ALL;9968.0
1728;1325;Pers Superblend my best choice;14952.0
1729;1326;Swedish climbers;17936.0
1730;1326;Finnish tech;13452.0
1731;1326;Technology stars of value;17936.0
1732;1326;Growth Rockets;13452.0
1733;1326;Most traded stocks;8968.0
1734;1326;Global healthcare;8968.0
1735;1326;Renewable energy world ALL;8968.0
1736;1327;Growth Rockets;3897.0
1737;1327;Swedish climbers;2598.0
1738;1327;Most traded stocks;3247.5
1739;1327;EBITDA Sweden;3247.5
1740;1328;Global utilities;27990.0
1741;1328;Food Sweden;22392.0
1742;1328;Basic materials World;16794.0
1743;1328;Real estate Europe;22392.0
1744;1328;Well traded stocks;22392.0
1745;1329;Global utilities;38463.0
1746;1329;Basic materials World;25642.0
1747;1329;Food world 5;25642.0
1748;1329;Well traded stocks;38463.0
1749;1330;Swedish fintech;3422.0
1750;1330;Tech online services World;5133.0
1751;1330;World Software companies;4277.5
1752;1330;Swedish mibile tech adjusted;4277.5
1753;1331;Global utilities;26822.5
1754;1331;Basic materials World;21458.0
1755;1331;Food world 6;16093.5
1756;1331;Austria blended companies;10729.0
1757;1331;Well traded stocks;10729.0
1758;1331;Consumer Global INDEX;10729.0
1759;1331;Financial World  nu funds;10729.0
1760;1332;Growth Rockets;19914.0
1761;1332;Energy well performance;13276.0
1762;1332;Most traded stocks;6638.0
1763;1332;Swedish climbers;6638.0
1764;1332;Swedish fintech;6638.0
1765;1332;Bullish polish;6638.0
1766;1333;Global utilities;2690.0
1767;1333;Food producents Sweden;2150.0
1768;1333;Nordic healthcare Facilities;1610.0
1769;1333;Renewable energy world ALL;4310.0
1770;1334;Pers Superblend my best choice;5856.0
1771;1334;my best choice ever;3904.0
1772;1334;Growth Rockets;3904.0
1773;1334;Techs seeking value upgrade;2928.0
1774;1334;EBITDA Sweden;2928.0
1775;1335;Food Sweden;15578.0
1776;1335;Global utilities;15578.0
1777;1335;Basic materials World;15578.0
1778;1335;Real estate Europe;15578.0
1779;1335;Consumers in Europe;15578.0
1780;1336;Global utilities;19896.0
1781;1336;Basic materials World;13264.0
1782;1336;Food world 7;9948.0
1783;1336;Well traded stocks;8621.6
1784;1336;Austria blended companies;7958.4
1785;1336;Consumer Global INDEX;6632.0
1786;1337;Well traded with profit margin;28683.0
1787;1337;MooseBit explosion;19122.0
1788;1337;Renewable energy world;14341.5
1789;1337;Energy well performance;9561.0
1790;1337;WTF II;9561.0
1791;1337;Swedish climbers;4780.5
1792;1337;Growth Rockets;4780.5
1793;1337;Most traded stocks;4780.5
1794;1338;Real estate Europe;22371.0
1795;1338;Well traded stocks;14914.0
1796;1338;Global utilities;14914.0
1797;1338;Austria blended companies;11185.5
1798;1338;Cross over well performing;11185.5
1799;1339;Technology stars of value;4971.0
1800;1339;Software Americas, small comp;3314.0
1801;1339;Finnish tech;3314.0
1802;1339;Super software;4971.0
1803;1340;Growth Rockets;26217.0
1804;1340;Technology stars of value;17478.0
1805;1340;Swedish climbers;13108.5
1806;1340;Most traded stocks;8739.0
1807;1340;Finnish smartphones;8739.0
1808;1340;Swedish tech;6991.2
1809;1340;Blockchain and crypto;6117.3
1810;1341;Global utilities;15668.0
1811;1341;Basic materials World;11751.0
1812;1341;Financial World  nu funds;11751.0
1813;1341;Real estate Europe;19585.0
1814;1341;Food world 5;9792.5
1815;1341;German and French companies;9792.5
1816;1342;Swedish mibile tech adjusted;8355.0
1817;1342;Nordic Fashion;4177.5
1818;1342;Software in Sweden;5570.0
1819;1342;Nordic technology vikings;9752.5
1820;1343;Food producents Sweden;15249.0
1821;1343;Swedish mibile tech adjusted;15249.0
1822;1343;Well traded with profit margin;20332.0
1823;1344;Renewable energy world ALL;7281.0
1824;1344;Finnish tech;4854.0
1825;1344;Swedish mibile tech adjusted;4854.0
1826;1344;Growth Rockets;7281.0
1827;1345;Growth Rockets;9000.0
1828;1345;Swedish fintech;8000.0
1829;1345;Renewable energy world;7000.0
1830;1345;Energy well performance;6000.0
1831;1345;Most traded stocks;6410.0
1832;1346;Australia tech index;12386.0
1833;1346;BIG INDEX Global;9289.5
1834;1346;Renewable energy world ALL;9289.5
1835;1346;Financial World  nu funds;6193.0
1836;1346;Growth Rockets;6193.0
1837;1346;Swedish Top Mix;6193.0
1838;1346;Tech online services World;6193.0
1839;1346;World Software companies I;6193.0
1840;1347;Global utilities;7412.5
1841;1347;Food world 5;7412.5
1842;1347;Basic materials World;7412.5
1843;1347;Well traded stocks;7412.5
1844;1348;Swedish mibile tech adjusted;6720.0
1845;1348;Nordic Fashion;5000.0
1846;1348;Showbizz companies;5000.0
1847;1349;Global utilities;8752.5
1848;1349;Food world 6;7002.0
1849;1349;Real estate Europe;8752.5
1850;1349;Basic materials World;10503.0
1851;1350;Renewable energy world;3248.0
1852;1350;Basic materials World;2436.0
1853;1350;Swedish Top Mix;1624.0
1854;1350;Global utilities;3248.0
1855;1350;Austria blended companies;2436.0
1856;1350;Blockchain and crypto;3248.0
1857;1351;Financial World  nu funds;17836.0
1858;1351;Basic materials World;8918.0
1859;1351;Global utilities;13377.0
1860;1351;Renewable energy world ALL;13377.0
1861;1351;Tech online services World;17836.0
1862;1351;Australia tech index;17836.0
1863;1352;Technology stars of value;4472.5
1864;1352;Growth Rockets;3578.0
1865;1352;Swedish fintech;2683.5
1866;1352;Renewable energy world ALL;3578.0
1867;1352;Blockchain and crypto;3578.0
1868;1353;Technology stars of value;7000.0
1869;1353;World Software companies I;6000.0
1870;1353;Renewable energy world ALL;4000.0
1871;1353;Australian Health;4000.0
1872;1353;BIG INDEX Global;3270.0
1873;1354;Food Sweden;13842.5
1874;1354;Basic materials World;11074.0
1875;1354;Contracts of Finland;13842.5
1876;1354;Real estate Europe;16611.0
1877;1355;Global utilities;16924.0
1878;1355;Basic materials World;8462.0
1879;1355;Financial World  nu funds;16924.0
1880;1355;Australia tech index;8462.0
1881;1355;Global healthcare;12693.0
1882;1355;Renewable energy world ALL;12693.0
1883;1355;Swedish Top Mix;8462.0
1884;1356;Pers Superblend my best choice;4304.0
1885;1356;Techs seeking value upgrade;3228.0
1886;1356;Swedish mibile tech adjusted;2152.0
1887;1356;Super software III;1076.0
1888;1357;Pers Superblend my best choice;9729.0
1889;1357;Swedish mibile tech adjusted;6486.0
1890;1357;Growth Rockets;6486.0
1891;1357;Energy well performance;4864.5
1892;1357;Most traded stocks;4864.5
1893;1358;Global healthcare;13974.0
1894;1358;Global utilities;9316.0
1895;1358;Basic materials World;6987.0
1896;1358;World Software companies I;4658.0
1897;1358;Renewable energy world;4658.0
1898;1358;Financial World  nu funds;6987.0
1899;1359;Most traded stocks;8107.5
1900;1359;Swedish mibile tech adjusted;6486.0
1901;1359;Swedish tech;4864.5
1902;1359;Swedish fintech;3243.0
1903;1359;Computer Hardware;3243.0
1904;1359;Blockchain and crypto;1621.5
1905;1360;Energy well performance;14952.0
1906;1360;Blockchain and crypto;9968.0
1907;1360;Finnish tech;9968.0
1908;1360;Renewable energy world ALL;14952.0
1909;1361;Global utilities;11388.0
1910;1361;Food world 5;7592.0
1911;1361;Basic materials World;7592.0
1912;1361;Global healthcare I;6263.4
1913;1361;Austria blended companies;5124.6
1914;1362;Pers Superblend my best choice;6630.0
1915;1362;Swedish mibile tech adjusted;5304.0
1916;1362;Pers 14;4641.0
1917;1362;Nordic technology vikings;3315.0
1918;1362;Swedish mobile tech smallcap;2652.0
1919;1363;Swedish mibile tech adjusted;11645.0
1920;1363;Pers 14;9316.0
1921;1363;Swedish fintech;4658.0
1922;1363;German fintech;4658.0
1923;1363;UK fintech;4658.0
1924;1363;IT Services EUu;4658.0
1925;1364;Global index great valuers;12386.0
1926;1364;World Software companies;12386.0
1927;1364;Australia tech index;9289.5
1928;1364;Renewable energy world ALL;9289.5
1929;1364;BIG INDEX Global;6193.0
1930;1364;Australian Health;6193.0
1931;1364;Global utilities;6193.0
1932;1365;Growth Rockets;17589.0
1933;1365;Technology stars of value;11726.0
1934;1365;Swedish fintech;5863.0
1935;1365;Renewable energy world;5863.0
1936;1365;Finnish tech;5863.0
1937;1365;Blockchain and crypto;5863.0
1938;1365;Energy well performance;5863.0
1939;1366;Energy well performance;13782.0
1940;1366;Blockchain and crypto;9188.0
1941;1366;Renewable energy world;9188.0
1942;1366;Swedish mobile tech smallcap;13782.0
1943;1367;Global utilities;13192.5
1944;1367;Well traded stocks;10554.0
1945;1367;Real estate Europe;7915.5
1946;1367;Australian Health 2;5277.0
1947;1367;Food world 5;5277.0
1948;1367;Financial World  nu funds;5277.0
1949;1367;Austria blended companies;5277.0
1950;1368;Energy well performance;22420.0
1951;1368;WTF II;17936.0
1952;1368;Swedish weaked valued;13452.0
1953;1368;MooseBit explosion;13452.0
1954;1368;BIG INDEX Global;11110.0
1955;1368;Australia tech index;11308.0
1956;1369;Growth Rockets;9968.0
1957;1369;Techs going upward;9968.0
1958;1369;Swedish climbers;7476.0
1959;1369;Most traded stocks;7476.0
1960;1369;Finnish tech;4984.0
1961;1369;Renewable energy world ALL;4984.0
1962;1369;Blockchain and crypto;4984.0
1963;1370;Renewable energy world ALL;7281.0
1964;1370;Swedish mibile tech adjusted;4854.0
1965;1370;Global utilities;4854.0
1966;1370;Most traded stocks;7281.0
1967;1371;Global utilities;46641.0
1968;1371;Basic materials World;31094.0
1969;1371;Well traded stocks;31094.0
1970;1371;Austria blended companies;46641.0
1971;1372;Well traded stocks;13264.0
1972;1372;Global utilities;10611.2
1973;1372;Austria blended companies;8621.6
1974;1372;Basic materials World;6632.0
1975;1372;Consumer Global INDEX;6632.0
1976;1372;Financial World  nu funds;6632.0
1977;1372;Real estate Europe;6632.0
1978;1372;Strong value growth Europe;3316.0
1979;1372;Swedish Top Mix;3316.0
1980;1373;Energy well performance;12837.0
1981;1373;Blockchain and crypto;8558.0
1982;1373;Pers Superblend my best choice;17116.0
1983;1373;Most traded stocks;4279.0
1984;1374;Global utilities;20000.0
1985;1374;Basic materials World;15000.0
1986;1374;Well traded stocks;15000.0
1987;1374;Austria blended companies;10000.0
1988;1374;Renewable energy world ALL;9000.0
1989;1374;Consumer Global INDEX;7000.0
1990;1374;Swedish Top Mix;4710.0
1991;1374;Financial World  nu funds;3000.0
1992;1375;Global healthcare;13510.0
1993;1375;Tech online services World;10800.0
1994;1375;Renewable energy world ALL;8100.0
1995;1375;Australian Health;8100.0
1996;1375;Basic materials World;5400.0
1997;1375;Global electric utilities;8130.0
1998;1376;Global utilities;7281.0
1999;1376;Basic materials World;4854.0
2000;1376;Renewable energy world;4854.0
2001;1376;Food world 7;7281.0
2002;1377;Software Americas, small comp;5928.0
2003;1377;Pers Superblend my best choice;5928.0
2004;1377;Software, Global , small mcap;3952.0
2005;1377;Nordic technology vikings;3952.0
2006;1378;Software Australian small comp;6630.0
2007;1378;Finnish tech;5304.0
2008;1378;Nordic technology vikings;5304.0
2009;1378;Techs going upward;4243.2
2010;1378;Swedish fintech;5038.8
2011;1379;Technology stars of value;9102.5
2012;1379;Global healthcare;7282.0
2013;1379;Growth Rockets;7282.0
2014;1379;Renewable energy world ALL;3641.0
2015;1379;Financial World  nu funds;3641.0
2016;1379;Basic materials World;5461.5
2017;1380;Pers Superblend my best choice;5754.0
2018;1380;Swedish mibile tech adjusted;3836.0
2019;1380;my best choice ever;3836.0
2020;1380;a123456789b123456789c123456789;5754.0
2021;1381;Global utilities;7002.0
2022;1381;Food world 7;7002.0
2023;1381;Well traded stocks;7002.0
2024;1381;Global healthcare I;7002.0
2025;1381;Basic materials World;6999.0
2026;1382;Growth Rockets;8895.0
2027;1382;Techs seeking value upgrade;5337.0
2028;1382;Pers Superblend my best choice;7709.0
2029;1382;Energy well performance;7709.0
2030;1383;Renewable energy world ALL;4880.0
2031;1383;Global utilities;3904.0
2032;1383;Basic materials World;2928.0
2033;1383;Air related companies world;2440.0
2034;1383;Finnish tech;2440.0
2035;1383;Blockchain and crypto;2928.0
2036;1384;Energy well performance;26754.0
2037;1384;Most traded stocks;17836.0
2038;1384;Swedish climbers;13377.0
2039;1384;Well traded with profit margin;17836.0
2040;1384;Blockchain and crypto;13377.0
2041;1385;Global utilities;7966.0
2042;1385;Financial World  nu funds;5974.5
2043;1385;Global healthcare;9957.5
2044;1385;Basic materials World;4978.75
2045;1385;Renewable energy world ALL;11000.0
2046;1386;Global utilities;9132.0
2047;1386;Food Sweden 2;6088.0
2048;1386;Real estate Europe;7610.0
2049;1386;Basic materials World;7610.0
2050;1387;Global utilities;18642.5
2051;1387;Basic materials World;14914.0
2052;1387;Austria blended companies;14914.0
2053;1387;Blended companies profitable;11185.5
2054;1387;Food world 5;14914.0
2055;1388;Global utilities;16890.0
2056;1388;Food world 5;11260.0
2057;1388;Real estate Europe;11260.0
2058;1388;Basic materials World;5630.0
2059;1388;Austria blended companies;11260.0
2060;1389;Global utilities;17589.0
2061;1389;Basic materials World;11726.0
2062;1389;Renewable energy world;8794.5
