user_id,location,gender,education,invest_goal,age_group
1234,Kronoberg,Male,Master's Degree,Short-term,21-30
1234,Kronoberg,Male,Master's Degree,Short-term,21-30
1234,Kronoberg,Male,Master's Degree,Short-term,21-30
1235,Stockholm,Male,Master's Degree,Short-term,41-50
1235,Stockholm,Male,Master's Degree,Short-term,41-50
1235,Stockholm,Male,Master's Degree,Short-term,41-50
1235,Stockholm,Male,Master's Degree,Short-term,41-50
1236,Kronoberg,Female,Middle School,Short-term,51-60
1236,Kronoberg,Female,Middle School,Short-term,51-60
1236,Kronoberg,Female,Middle School,Short-term,51-60
1237,Västra Götaland,Male,Bachelor's Degree,Short-term,41-50
1237,Västra Götaland,Male,Bachelor's Degree,Short-term,41-50
1237,Västra Götaland,Male,Bachelor's Degree,Short-term,41-50
1237,Västra Götaland,Male,Bachelor's Degree,Short-term,41-50
1238,Västra Götaland,Female,Master's Degree,Long-term,21-30
1238,Västra Götaland,Female,Master's Degree,Long-term,21-30
1238,Västra Götaland,Female,Master's Degree,Long-term,21-30
1238,Västra Götaland,Female,Master's Degree,Long-term,21-30
1239,Stockholm,Male,Master's Degree,Long-term,31-40
1239,Stockholm,Male,Master's Degree,Long-term,31-40
1239,Stockholm,Male,Master's Degree,Long-term,31-40
1239,Stockholm,Male,Master's Degree,Long-term,31-40
1240,Norrbotten,Male,High School,Short-term,21-30
1240,Norrbotten,Male,High School,Short-term,21-30
1240,Norrbotten,Male,High School,Short-term,21-30
1240,Norrbotten,Male,High School,Short-term,21-30
1241,Västra Götaland,Male,High School,Long-term,<=20
1241,Västra Götaland,Male,High School,Long-term,<=20
1241,Västra Götaland,Male,High School,Long-term,<=20
1242,Kalmar,Male,Middle School,Short-term,31-40
1242,Kalmar,Male,Middle School,Short-term,31-40
1242,Kalmar,Male,Middle School,Short-term,31-40
1242,Kalmar,Male,Middle School,Short-term,31-40
1242,Kalmar,Male,Middle School,Short-term,31-40
1242,Kalmar,Male,Middle School,Short-term,31-40
1243,Blekinge,Male,High School,Short-term,31-40
1243,Blekinge,Male,High School,Short-term,31-40
1243,Blekinge,Male,High School,Short-term,31-40
1243,Blekinge,Male,High School,Short-term,31-40
1243,Blekinge,Male,High School,Short-term,31-40
1243,Blekinge,Male,High School,Short-term,31-40
1243,Blekinge,Male,High School,Short-term,31-40
1244,Stockholm,Female,Middle School,Long-term,31-40
1244,Stockholm,Female,Middle School,Long-term,31-40
1244,Stockholm,Female,Middle School,Long-term,31-40
1244,Stockholm,Female,Middle School,Long-term,31-40
1245,Stockholm,Female,High School,Short-term,31-40
1245,Stockholm,Female,High School,Short-term,31-40
1245,Stockholm,Female,High School,Short-term,31-40
1246,Västra Götaland,Female,Master's Degree,Long-term,41-50
1246,Västra Götaland,Female,Master's Degree,Long-term,41-50
1246,Västra Götaland,Female,Master's Degree,Long-term,41-50
1246,Västra Götaland,Female,Master's Degree,Long-term,41-50
1247,Södermanland,Female,Master's Degree,Short-term,21-30
1247,Södermanland,Female,Master's Degree,Short-term,21-30
1247,Södermanland,Female,Master's Degree,Short-term,21-30
1247,Södermanland,Female,Master's Degree,Short-term,21-30
1248,Södermanland,Male,High School,Short-term,21-30
1248,Södermanland,Male,High School,Short-term,21-30
1248,Södermanland,Male,High School,Short-term,21-30
1249,Östergötland,Male,High School,Short-term,31-40
1249,Östergötland,Male,High School,Short-term,31-40
1249,Östergötland,Male,High School,Short-term,31-40
1249,Östergötland,Male,High School,Short-term,31-40
1249,Östergötland,Male,High School,Short-term,31-40
1249,Östergötland,Male,High School,Short-term,31-40
1249,Östergötland,Male,High School,Short-term,31-40
1249,Östergötland,Male,High School,Short-term,31-40
1250,Stockholm,Male,High School,Long-term,51-60
1250,Stockholm,Male,High School,Long-term,51-60
1250,Stockholm,Male,High School,Long-term,51-60
1251,Stockholm,Male,PhD,Long-term,21-30
1251,Stockholm,Male,PhD,Long-term,21-30
1252,Stockholm,Male,Elementary School,Long-term,31-40
1252,Stockholm,Male,Elementary School,Long-term,31-40
1252,Stockholm,Male,Elementary School,Long-term,31-40
1252,Stockholm,Male,Elementary School,Long-term,31-40
1252,Stockholm,Male,Elementary School,Long-term,31-40
1253,Stockholm,Female,Middle School,Short-term,61-70
1253,Stockholm,Female,Middle School,Short-term,61-70
1253,Stockholm,Female,Middle School,Short-term,61-70
1253,Stockholm,Female,Middle School,Short-term,61-70
1254,Jönköping,Female,Middle School,Short-term,71-80
1254,Jönköping,Female,Middle School,Short-term,71-80
1254,Jönköping,Female,Middle School,Short-term,71-80
1254,Jönköping,Female,Middle School,Short-term,71-80
1254,Jönköping,Female,Middle School,Short-term,71-80
1254,Jönköping,Female,Middle School,Short-term,71-80
1255,Stockholm,Female,High School,Long-term,31-40
1255,Stockholm,Female,High School,Long-term,31-40
1255,Stockholm,Female,High School,Long-term,31-40
1256,Stockholm,Female,Middle School,Short-term,31-40
1256,Stockholm,Female,Middle School,Short-term,31-40
1256,Stockholm,Female,Middle School,Short-term,31-40
1256,Stockholm,Female,Middle School,Short-term,31-40
1257,Västra Götaland,Male,Bachelor's Degree,Long-term,51-60
1257,Västra Götaland,Male,Bachelor's Degree,Long-term,51-60
1257,Västra Götaland,Male,Bachelor's Degree,Long-term,51-60
1257,Västra Götaland,Male,Bachelor's Degree,Long-term,51-60
1257,Västra Götaland,Male,Bachelor's Degree,Long-term,51-60
1258,Blekinge,Female,High School,Short-term,41-50
1258,Blekinge,Female,High School,Short-term,41-50
1258,Blekinge,Female,High School,Short-term,41-50
1258,Blekinge,Female,High School,Short-term,41-50
1259,Kronoberg,Male,High School,Long-term,21-30
1259,Kronoberg,Male,High School,Long-term,21-30
1259,Kronoberg,Male,High School,Long-term,21-30
1259,Kronoberg,Male,High School,Long-term,21-30
1260,Västra Götaland,Male,High School,Long-term,21-30
1261,Kalmar,Male,High School,Short-term,41-50
1261,Kalmar,Male,High School,Short-term,41-50
1261,Kalmar,Male,High School,Short-term,41-50
1261,Kalmar,Male,High School,Short-term,41-50
1262,Skåne,Female,Master's Degree,Short-term,21-30
1262,Skåne,Female,Master's Degree,Short-term,21-30
1262,Skåne,Female,Master's Degree,Short-term,21-30
1262,Skåne,Female,Master's Degree,Short-term,21-30
1263,Stockholm,Male,Middle School,Long-term,41-50
1263,Stockholm,Male,Middle School,Long-term,41-50
1263,Stockholm,Male,Middle School,Long-term,41-50
1264,Halland,Male,Master's Degree,Long-term,51-60
1264,Halland,Male,Master's Degree,Long-term,51-60
1264,Halland,Male,Master's Degree,Long-term,51-60
1265,Stockholm,Male,Bachelor's Degree,Long-term,31-40
1265,Stockholm,Male,Bachelor's Degree,Long-term,31-40
1265,Stockholm,Male,Bachelor's Degree,Long-term,31-40
1265,Stockholm,Male,Bachelor's Degree,Long-term,31-40
1266,Skåne,Female,Master's Degree,Short-term,21-30
1266,Skåne,Female,Master's Degree,Short-term,21-30
1266,Skåne,Female,Master's Degree,Short-term,21-30
1267,Stockholm,Male,High School,Long-term,31-40
1267,Stockholm,Male,High School,Long-term,31-40
1267,Stockholm,Male,High School,Long-term,31-40
1267,Stockholm,Male,High School,Long-term,31-40
1268,Stockholm,Male,High School,Long-term,31-40
1268,Stockholm,Male,High School,Long-term,31-40
1268,Stockholm,Male,High School,Long-term,31-40
1269,Västernorrland,Male,Bachelor's Degree,Short-term,21-30
1269,Västernorrland,Male,Bachelor's Degree,Short-term,21-30
1270,Stockholm,Male,Bachelor's Degree,Short-term,<=20
1270,Stockholm,Male,Bachelor's Degree,Short-term,<=20
1270,Stockholm,Male,Bachelor's Degree,Short-term,<=20
1271,Stockholm,Male,High School,Short-term,31-40
1271,Stockholm,Male,High School,Short-term,31-40
1271,Stockholm,Male,High School,Short-term,31-40
1271,Stockholm,Male,High School,Short-term,31-40
1272,Jönköping,Male,High School,Short-term,31-40
1272,Jönköping,Male,High School,Short-term,31-40
1272,Jönköping,Male,High School,Short-term,31-40
1273,Stockholm,Male,Master's Degree,Short-term,31-40
1273,Stockholm,Male,Master's Degree,Short-term,31-40
1273,Stockholm,Male,Master's Degree,Short-term,31-40
1273,Stockholm,Male,Master's Degree,Short-term,31-40
1274,Skåne,Male,Master's Degree,Short-term,41-50
1274,Skåne,Male,Master's Degree,Short-term,41-50
1274,Skåne,Male,Master's Degree,Short-term,41-50
1274,Skåne,Male,Master's Degree,Short-term,41-50
1274,Skåne,Male,Master's Degree,Short-term,41-50
1275,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1275,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1275,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1275,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1276,Halland,Male,Bachelor's Degree,Long-term,21-30
1276,Halland,Male,Bachelor's Degree,Long-term,21-30
1276,Halland,Male,Bachelor's Degree,Long-term,21-30
1277,Blekinge,Male,High School,Short-term,41-50
1277,Blekinge,Male,High School,Short-term,41-50
1277,Blekinge,Male,High School,Short-term,41-50
1277,Blekinge,Male,High School,Short-term,41-50
1277,Blekinge,Male,High School,Short-term,41-50
1277,Blekinge,Male,High School,Short-term,41-50
1277,Blekinge,Male,High School,Short-term,41-50
1278,Stockholm,Female,High School,Long-term,41-50
1278,Stockholm,Female,High School,Long-term,41-50
1278,Stockholm,Female,High School,Long-term,41-50
1278,Stockholm,Female,High School,Long-term,41-50
1278,Stockholm,Female,High School,Long-term,41-50
1279,Skåne,Male,High School,Short-term,31-40
1279,Skåne,Male,High School,Short-term,31-40
1279,Skåne,Male,High School,Short-term,31-40
1279,Skåne,Male,High School,Short-term,31-40
1279,Skåne,Male,High School,Short-term,31-40
1279,Skåne,Male,High School,Short-term,31-40
1280,Stockholm,Male,Bachelor's Degree,Short-term,41-50
1280,Stockholm,Male,Bachelor's Degree,Short-term,41-50
1280,Stockholm,Male,Bachelor's Degree,Short-term,41-50
1280,Stockholm,Male,Bachelor's Degree,Short-term,41-50
1281,Uppsala,Male,High School,Long-term,31-40
1281,Uppsala,Male,High School,Long-term,31-40
1281,Uppsala,Male,High School,Long-term,31-40
1281,Uppsala,Male,High School,Long-term,31-40
1282,Stockholm,Male,High School,Long-term,31-40
1282,Stockholm,Male,High School,Long-term,31-40
1282,Stockholm,Male,High School,Long-term,31-40
1282,Stockholm,Male,High School,Long-term,31-40
1283,Västmanland,Female,High School,Long-term,21-30
1283,Västmanland,Female,High School,Long-term,21-30
1283,Västmanland,Female,High School,Long-term,21-30
1283,Västmanland,Female,High School,Long-term,21-30
1284,Blekinge,Female,Master's Degree,Short-term,31-40
1284,Blekinge,Female,Master's Degree,Short-term,31-40
1284,Blekinge,Female,Master's Degree,Short-term,31-40
1284,Blekinge,Female,Master's Degree,Short-term,31-40
1285,Östergötland,Female,Middle School,Short-term,41-50
1285,Östergötland,Female,Middle School,Short-term,41-50
1285,Östergötland,Female,Middle School,Short-term,41-50
1285,Östergötland,Female,Middle School,Short-term,41-50
1286,Dalarna,Female,High School,Long-term,31-40
1286,Dalarna,Female,High School,Long-term,31-40
1286,Dalarna,Female,High School,Long-term,31-40
1286,Dalarna,Female,High School,Long-term,31-40
1286,Dalarna,Female,High School,Long-term,31-40
1287,Stockholm,Male,High School,Long-term,41-50
1287,Stockholm,Male,High School,Long-term,41-50
1287,Stockholm,Male,High School,Long-term,41-50
1288,Värmland,Female,High School,Short-term,21-30
1288,Värmland,Female,High School,Short-term,21-30
1288,Värmland,Female,High School,Short-term,21-30
1288,Värmland,Female,High School,Short-term,21-30
1289,Kalmar,Male,High School,Long-term,41-50
1289,Kalmar,Male,High School,Long-term,41-50
1289,Kalmar,Male,High School,Long-term,41-50
1289,Kalmar,Male,High School,Long-term,41-50
1289,Kalmar,Male,High School,Long-term,41-50
1290,Östergötland,Male,High School,Long-term,41-50
1290,Östergötland,Male,High School,Long-term,41-50
1290,Östergötland,Male,High School,Long-term,41-50
1291,Stockholm,Female,Bachelor's Degree,Long-term,51-60
1291,Stockholm,Female,Bachelor's Degree,Long-term,51-60
1291,Stockholm,Female,Bachelor's Degree,Long-term,51-60
1291,Stockholm,Female,Bachelor's Degree,Long-term,51-60
1292,Uppsala,Male,Master's Degree,Short-term,21-30
1292,Uppsala,Male,Master's Degree,Short-term,21-30
1293,Skåne,Male,Bachelor's Degree,Long-term,61-70
1293,Skåne,Male,Bachelor's Degree,Long-term,61-70
1293,Skåne,Male,Bachelor's Degree,Long-term,61-70
1293,Skåne,Male,Bachelor's Degree,Long-term,61-70
1294,Stockholm,Female,Master's Degree,Short-term,31-40
1294,Stockholm,Female,Master's Degree,Short-term,31-40
1295,Stockholm,Female,Middle School,Long-term,41-50
1295,Stockholm,Female,Middle School,Long-term,41-50
1295,Stockholm,Female,Middle School,Long-term,41-50
1295,Stockholm,Female,Middle School,Long-term,41-50
1296,Kalmar,Male,Bachelor's Degree,Short-term,31-40
1296,Kalmar,Male,Bachelor's Degree,Short-term,31-40
1296,Kalmar,Male,Bachelor's Degree,Short-term,31-40
1297,Västra Götaland,Female,High School,Short-term,31-40
1297,Västra Götaland,Female,High School,Short-term,31-40
1297,Västra Götaland,Female,High School,Short-term,31-40
1297,Västra Götaland,Female,High School,Short-term,31-40
1298,Västra Götaland,Male,High School,Short-term,21-30
1298,Västra Götaland,Male,High School,Short-term,21-30
1298,Västra Götaland,Male,High School,Short-term,21-30
1299,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1299,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1299,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1299,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1299,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1299,Stockholm,Male,Bachelor's Degree,Long-term,21-30
1300,Västra Götaland,Female,Bachelor's Degree,Long-term,41-50
1300,Västra Götaland,Female,Bachelor's Degree,Long-term,41-50
1300,Västra Götaland,Female,Bachelor's Degree,Long-term,41-50
1300,Västra Götaland,Female,Bachelor's Degree,Long-term,41-50
1301,Stockholm,Male,Master's Degree,Short-term,41-50
1301,Stockholm,Male,Master's Degree,Short-term,41-50
1301,Stockholm,Male,Master's Degree,Short-term,41-50
1301,Stockholm,Male,Master's Degree,Short-term,41-50
1302,Stockholm,Male,Master's Degree,Long-term,61-70
1302,Stockholm,Male,Master's Degree,Long-term,61-70
1302,Stockholm,Male,Master's Degree,Long-term,61-70
1303,Skåne,Male,Bachelor's Degree,Long-term,21-30
1303,Skåne,Male,Bachelor's Degree,Long-term,21-30
1303,Skåne,Male,Bachelor's Degree,Long-term,21-30
1303,Skåne,Male,Bachelor's Degree,Long-term,21-30
1304,Stockholm,Male,Bachelor's Degree,Long-term,61-70
1304,Stockholm,Male,Bachelor's Degree,Long-term,61-70
1304,Stockholm,Male,Bachelor's Degree,Long-term,61-70
1305,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1305,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1305,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1306,Skåne,Male,Bachelor's Degree,Long-term,31-40
1306,Skåne,Male,Bachelor's Degree,Long-term,31-40
1306,Skåne,Male,Bachelor's Degree,Long-term,31-40
1307,Östergötland,Female,High School,Short-term,<=20
1307,Östergötland,Female,High School,Short-term,<=20
1307,Östergötland,Female,High School,Short-term,<=20
1308,Södermanland,Male,High School,Short-term,31-40
1308,Södermanland,Male,High School,Short-term,31-40
1308,Södermanland,Male,High School,Short-term,31-40
1308,Södermanland,Male,High School,Short-term,31-40
1309,Kalmar,Female,Master's Degree,Long-term,31-40
1309,Kalmar,Female,Master's Degree,Long-term,31-40
1309,Kalmar,Female,Master's Degree,Long-term,31-40
1309,Kalmar,Female,Master's Degree,Long-term,31-40
1310,Skåne,Male,Middle School,Long-term,21-30
1310,Skåne,Male,Middle School,Long-term,21-30
1310,Skåne,Male,Middle School,Long-term,21-30
1310,Skåne,Male,Middle School,Long-term,21-30
1311,Skåne,Male,Master's Degree,Long-term,41-50
1311,Skåne,Male,Master's Degree,Long-term,41-50
1311,Skåne,Male,Master's Degree,Long-term,41-50
1311,Skåne,Male,Master's Degree,Long-term,41-50
1312,Stockholm,Female,Unknown,Long-term,21-30
1312,Stockholm,Female,Unknown,Long-term,21-30
1312,Stockholm,Female,Unknown,Long-term,21-30
1312,Stockholm,Female,Unknown,Long-term,21-30
1313,Västra Götaland,Female,Elementary School,Long-term,21-30
1313,Västra Götaland,Female,Elementary School,Long-term,21-30
1313,Västra Götaland,Female,Elementary School,Long-term,21-30
1313,Västra Götaland,Female,Elementary School,Long-term,21-30
1314,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1314,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1314,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1314,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1314,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1314,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1314,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1314,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1315,Blekinge,Male,Middle School,Short-term,31-40
1315,Blekinge,Male,Middle School,Short-term,31-40
1315,Blekinge,Male,Middle School,Short-term,31-40
1315,Blekinge,Male,Middle School,Short-term,31-40
1315,Blekinge,Male,Middle School,Short-term,31-40
1315,Blekinge,Male,Middle School,Short-term,31-40
1316,Skåne,Male,Master's Degree,Long-term,21-30
1316,Skåne,Male,Master's Degree,Long-term,21-30
1316,Skåne,Male,Master's Degree,Long-term,21-30
1316,Skåne,Male,Master's Degree,Long-term,21-30
1316,Skåne,Male,Master's Degree,Long-term,21-30
1316,Skåne,Male,Master's Degree,Long-term,21-30
1317,Skåne,Female,Master's Degree,Short-term,31-40
1317,Skåne,Female,Master's Degree,Short-term,31-40
1317,Skåne,Female,Master's Degree,Short-term,31-40
1318,Gävleborg,Male,High School,Long-term,41-50
1318,Gävleborg,Male,High School,Long-term,41-50
1318,Gävleborg,Male,High School,Long-term,41-50
1318,Gävleborg,Male,High School,Long-term,41-50
1319,Örebro,Male,Middle School,Long-term,21-30
1319,Örebro,Male,Middle School,Long-term,21-30
1319,Örebro,Male,Middle School,Long-term,21-30
1319,Örebro,Male,Middle School,Long-term,21-30
1320,Skåne,Female,Master's Degree,Long-term,21-30
1320,Skåne,Female,Master's Degree,Long-term,21-30
1320,Skåne,Female,Master's Degree,Long-term,21-30
1320,Skåne,Female,Master's Degree,Long-term,21-30
1321,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1321,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1321,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1321,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1321,Västra Götaland,Male,Bachelor's Degree,Short-term,31-40
1323,Uppsala,Male,High School,Long-term,21-30
1323,Uppsala,Male,High School,Long-term,21-30
1323,Uppsala,Male,High School,Long-term,21-30
1323,Uppsala,Male,High School,Long-term,21-30
1324,Skåne,Female,High School,Long-term,61-70
1324,Skåne,Female,High School,Long-term,61-70
1324,Skåne,Female,High School,Long-term,61-70
1325,Stockholm,Male,Elementary School,Short-term,31-40
1325,Stockholm,Male,Elementary School,Short-term,31-40
1325,Stockholm,Male,Elementary School,Short-term,31-40
1325,Stockholm,Male,Elementary School,Short-term,31-40
1326,Västra Götaland,Male,Bachelor's Degree,Short-term,51-60
1326,Västra Götaland,Male,Bachelor's Degree,Short-term,51-60
1326,Västra Götaland,Male,Bachelor's Degree,Short-term,51-60
1326,Västra Götaland,Male,Bachelor's Degree,Short-term,51-60
1327,Dalarna,Male,High School,Long-term,<=20
1327,Dalarna,Male,High School,Long-term,<=20
1328,Stockholm,Female,Middle School,Short-term,61-70
1328,Stockholm,Female,Middle School,Short-term,61-70
1328,Stockholm,Female,Middle School,Short-term,61-70
1328,Stockholm,Female,Middle School,Short-term,61-70
1329,Uppsala,Male,High School,Long-term,61-70
1329,Uppsala,Male,High School,Long-term,61-70
1329,Uppsala,Male,High School,Long-term,61-70
1329,Uppsala,Male,High School,Long-term,61-70
1330,Södermanland,Female,High School,Short-term,<=20
1330,Södermanland,Female,High School,Short-term,<=20
1330,Södermanland,Female,High School,Short-term,<=20
1331,Skåne,Male,Middle School,Long-term,61-70
1331,Skåne,Male,Middle School,Long-term,61-70
1331,Skåne,Male,Middle School,Long-term,61-70
1332,Skåne,Male,High School,Short-term,31-40
1332,Skåne,Male,High School,Short-term,31-40
1332,Skåne,Male,High School,Short-term,31-40
1332,Skåne,Male,High School,Short-term,31-40
1333,Jönköping,Female,High School,Long-term,<=20
1333,Jönköping,Female,High School,Long-term,<=20
1333,Jönköping,Female,High School,Long-term,<=20
1333,Jönköping,Female,High School,Long-term,<=20
1334,Östergötland,Male,Bachelor's Degree,Short-term,21-30
1334,Östergötland,Male,Bachelor's Degree,Short-term,21-30
1334,Östergötland,Male,Bachelor's Degree,Short-term,21-30
1335,Örebro,Female,High School,Short-term,61-70
1335,Örebro,Female,High School,Short-term,61-70
1335,Örebro,Female,High School,Short-term,61-70
1335,Örebro,Female,High School,Short-term,61-70
1336,Stockholm,Female,High School,Long-term,51-60
1336,Stockholm,Female,High School,Long-term,51-60
1336,Stockholm,Female,High School,Long-term,51-60
1337,Stockholm,Male,Middle School,Short-term,41-50
1337,Stockholm,Male,Middle School,Short-term,41-50
1337,Stockholm,Male,Middle School,Short-term,41-50
1337,Stockholm,Male,Middle School,Short-term,41-50
1337,Stockholm,Male,Middle School,Short-term,41-50
1337,Stockholm,Male,Middle School,Short-term,41-50
1337,Stockholm,Male,Middle School,Short-term,41-50
1338,Jönköping,Female,Bachelor's Degree,Short-term,51-60
1338,Jönköping,Female,Bachelor's Degree,Short-term,51-60
1338,Jönköping,Female,Bachelor's Degree,Short-term,51-60
1339,Stockholm,Female,Master's Degree,Short-term,21-30
1339,Stockholm,Female,Master's Degree,Short-term,21-30
1339,Stockholm,Female,Master's Degree,Short-term,21-30
1339,Stockholm,Female,Master's Degree,Short-term,21-30
1340,Stockholm,Male,Bachelor's Degree,Short-term,51-60
1340,Stockholm,Male,Bachelor's Degree,Short-term,51-60
1340,Stockholm,Male,Bachelor's Degree,Short-term,51-60
1340,Stockholm,Male,Bachelor's Degree,Short-term,51-60
1341,Västra Götaland,Female,Master's Degree,Long-term,61-70
1341,Västra Götaland,Female,Master's Degree,Long-term,61-70
1341,Västra Götaland,Female,Master's Degree,Long-term,61-70
1342,Stockholm,Female,High School,Short-term,21-30
1342,Stockholm,Female,High School,Short-term,21-30
1342,Stockholm,Female,High School,Short-term,21-30
1342,Stockholm,Female,High School,Short-term,21-30
1342,Stockholm,Female,High School,Short-term,21-30
1342,Stockholm,Female,High School,Short-term,21-30
1342,Stockholm,Female,High School,Short-term,21-30
1342,Stockholm,Female,High School,Short-term,21-30
1343,Östergötland,Female,Middle School,Short-term,31-40
1343,Östergötland,Female,Middle School,Short-term,31-40
1343,Östergötland,Female,Middle School,Short-term,31-40
1343,Östergötland,Female,Middle School,Short-term,31-40
1343,Östergötland,Female,Middle School,Short-term,31-40
1343,Östergötland,Female,Middle School,Short-term,31-40
1344,Skåne,Male,High School,Long-term,21-30
1344,Skåne,Male,High School,Long-term,21-30
1344,Skåne,Male,High School,Long-term,21-30
1345,Örebro,Male,High School,Short-term,31-40
1345,Örebro,Male,High School,Short-term,31-40
1345,Örebro,Male,High School,Short-term,31-40
1346,Kalmar,Male,Bachelor's Degree,Long-term,31-40
1346,Kalmar,Male,Bachelor's Degree,Long-term,31-40
1346,Kalmar,Male,Bachelor's Degree,Long-term,31-40
1346,Kalmar,Male,Bachelor's Degree,Long-term,31-40
1347,Stockholm,Male,Middle School,Long-term,21-30
1347,Stockholm,Male,Middle School,Long-term,21-30
1347,Stockholm,Male,Middle School,Long-term,21-30
1347,Stockholm,Male,Middle School,Long-term,21-30
1347,Stockholm,Male,Middle School,Long-term,21-30
1347,Stockholm,Male,Middle School,Long-term,21-30
1348,Stockholm,Female,High School,Short-term,21-30
1348,Stockholm,Female,High School,Short-term,21-30
1348,Stockholm,Female,High School,Short-term,21-30
1348,Stockholm,Female,High School,Short-term,21-30
1349,Stockholm,Female,High School,Long-term,31-40
1349,Stockholm,Female,High School,Long-term,31-40
1349,Stockholm,Female,High School,Long-term,31-40
1349,Stockholm,Female,High School,Long-term,31-40
1350,Stockholm,Male,High School,Long-term,21-30
1350,Stockholm,Male,High School,Long-term,21-30
1350,Stockholm,Male,High School,Long-term,21-30
1350,Stockholm,Male,High School,Long-term,21-30
1351,Dalarna,Male,Bachelor's Degree,Long-term,41-50
1351,Dalarna,Male,Bachelor's Degree,Long-term,41-50
1351,Dalarna,Male,Bachelor's Degree,Long-term,41-50
1351,Dalarna,Male,Bachelor's Degree,Long-term,41-50
1352,Stockholm,Male,Unknown,Short-term,21-30
1352,Stockholm,Male,Unknown,Short-term,21-30
1352,Stockholm,Male,Unknown,Short-term,21-30
1352,Stockholm,Male,Unknown,Short-term,21-30
1353,Stockholm,Male,Master's Degree,Long-term,21-30
1353,Stockholm,Male,Master's Degree,Long-term,21-30
1353,Stockholm,Male,Master's Degree,Long-term,21-30
1354,Stockholm,Female,Middle School,Short-term,41-50
1354,Stockholm,Female,Middle School,Short-term,41-50
1354,Stockholm,Female,Middle School,Short-term,41-50
1355,Västra Götaland,Male,Bachelor's Degree,Long-term,51-60
1355,Västra Götaland,Male,Bachelor's Degree,Long-term,51-60
1355,Västra Götaland,Male,Bachelor's Degree,Long-term,51-60
1355,Västra Götaland,Male,Bachelor's Degree,Long-term,51-60
1356,Stockholm,Female,Master's Degree,Short-term,<=20
1357,Uppsala,Male,High School,Short-term,21-30
1357,Uppsala,Male,High School,Short-term,21-30
1357,Uppsala,Male,High School,Short-term,21-30
1357,Uppsala,Male,High School,Short-term,21-30
1358,Västra Götaland,Female,Master's Degree,Long-term,31-40
1358,Västra Götaland,Female,Master's Degree,Long-term,31-40
1358,Västra Götaland,Female,Master's Degree,Long-term,31-40
1358,Västra Götaland,Female,Master's Degree,Long-term,31-40
1358,Västra Götaland,Female,Master's Degree,Long-term,31-40
1359,Stockholm,Male,High School,Short-term,21-30
1359,Stockholm,Male,High School,Short-term,21-30
1359,Stockholm,Male,High School,Short-term,21-30
1360,Uppsala,Male,High School,Short-term,31-40
1360,Uppsala,Male,High School,Short-term,31-40
1360,Uppsala,Male,High School,Short-term,31-40
1361,Stockholm,Female,Middle School,Long-term,31-40
1361,Stockholm,Female,Middle School,Long-term,31-40
1361,Stockholm,Female,Middle School,Long-term,31-40
1361,Stockholm,Female,Middle School,Long-term,31-40
1361,Stockholm,Female,Middle School,Long-term,31-40
1362,Blekinge,Female,High School,Short-term,21-30
1362,Blekinge,Female,High School,Short-term,21-30
1362,Blekinge,Female,High School,Short-term,21-30
1362,Blekinge,Female,High School,Short-term,21-30
1363,Örebro,Female,Middle School,Short-term,31-40
1363,Örebro,Female,Middle School,Short-term,31-40
1363,Örebro,Female,Middle School,Short-term,31-40
1363,Örebro,Female,Middle School,Short-term,31-40
1363,Örebro,Female,Middle School,Short-term,31-40
1365,Blekinge,Male,Master's Degree,Short-term,31-40
1366,Stockholm,Male,High School,Short-term,31-40
1366,Stockholm,Male,High School,Short-term,31-40
1366,Stockholm,Male,High School,Short-term,31-40
1366,Stockholm,Male,High School,Short-term,31-40
1366,Stockholm,Male,High School,Short-term,31-40
1367,Östergötland,Female,Bachelor's Degree,Long-term,41-50
1367,Östergötland,Female,Bachelor's Degree,Long-term,41-50
1367,Östergötland,Female,Bachelor's Degree,Long-term,41-50
1367,Östergötland,Female,Bachelor's Degree,Long-term,41-50
1368,Halland,Male,High School,Short-term,51-60
1368,Halland,Male,High School,Short-term,51-60
1368,Halland,Male,High School,Short-term,51-60
